model_id,bg_geo_id,score,date_obtained
8,530330095004,3,2021-03-10
8,530330096001,4,2021-03-10
8,530330096002,4,2021-03-10
8,530330096003,4,2021-03-10
8,530330096004,4,2021-03-10
8,530330096005,4,2021-03-10
8,530330097011,4,2021-03-10
8,530330097012,5,2021-03-10
8,530330097013,4,2021-03-10
8,530330097014,4,2021-03-10
8,530330097021,4,2021-03-10
8,530330097022,4,2021-03-10
8,530330097023,5,2021-03-10
8,530330097024,4,2021-03-10
8,530330097025,4,2021-03-10
8,530330098001,4,2021-03-10
8,530330098002,4,2021-03-10
8,530330098003,4,2021-03-10
8,530330098004,4,2021-03-10
8,530330098005,4,2021-03-10
8,530330099001,4,2021-03-10
8,530330099002,4,2021-03-10
8,530330099003,5,2021-03-10
8,530330099004,4,2021-03-10
8,530330100011,4,2021-03-10
8,530330100012,4,2021-03-10
8,530330100013,4,2021-03-10
8,530330100021,4,2021-03-10
8,530330100022,4,2021-03-10
8,530330100023,4,2021-03-10
8,530330100024,4,2021-03-10
8,530330101001,4,2021-03-10
8,530330101002,5,2021-03-10
8,530330101003,5,2021-03-10
8,530330101004,4,2021-03-10
8,530330101005,4,2021-03-10
8,530330102001,4,2021-03-10
8,530330102002,4,2021-03-10
8,530330102003,4,2021-03-10
8,530330102004,5,2021-03-10
8,530330103001,4,2021-03-10
8,530330103002,5,2021-03-10
8,530330103003,5,2021-03-10
8,530330103004,4,2021-03-10
8,530330103005,4,2021-03-10
8,530330104011,4,2021-03-10
8,530330104012,4,2021-03-10
8,530330104013,4,2021-03-10
8,530330104021,4,2021-03-10
8,530330104022,4,2021-03-10
8,530330104023,4,2021-03-10
8,530330104024,4,2021-03-10
8,530330105001,4,2021-03-10
8,530330105002,4,2021-03-10
8,530330105003,4,2021-03-10
8,530330105004,4,2021-03-10
8,530330105005,4,2021-03-10
8,530330106001,4,2021-03-10
8,530330106002,4,2021-03-10
8,530330106003,4,2021-03-10
8,530330106004,4,2021-03-10
8,530330106005,4,2021-03-10
8,530330106006,4,2021-03-10
8,530330107011,5,2021-03-10
8,530330107012,5,2021-03-10
8,530330107021,5,2021-03-10
8,530330107022,5,2021-03-10
8,530330107023,5,2021-03-10
8,530330108001,4,2021-03-10
8,530330108002,4,2021-03-10
8,530330108003,4,2021-03-10
8,530330109001,4,2021-03-10
8,530330109002,4,2021-03-10
8,530330110011,4,2021-03-10
8,530330110012,4,2021-03-10
8,530330110013,5,2021-03-10
8,530330110021,4,2021-03-10
8,530330110022,4,2021-03-10
8,530330110023,4,2021-03-10
8,530330111011,4,2021-03-10
8,530330111012,4,2021-03-10
8,530330111013,4,2021-03-10
8,530330111014,4,2021-03-10
8,530330111021,4,2021-03-10
8,530330111022,4,2021-03-10
8,530330111023,4,2021-03-10
8,530330111024,4,2021-03-10
8,530330112001,4,2021-03-10
8,530330112002,4,2021-03-10
8,530330112003,4,2021-03-10
8,530330113001,4,2021-03-10
8,530330113002,5,2021-03-10
8,530330113003,4,2021-03-10
8,530330113004,4,2021-03-10
8,530330113005,3,2021-03-10
8,530330114011,4,2021-03-10
8,530330114012,4,2021-03-10
8,530330114013,4,2021-03-10
8,530330114021,4,2021-03-10
8,530330114022,5,2021-03-10
8,530330114023,5,2021-03-10
8,530330115001,4,2021-03-10
8,530330115002,4,2021-03-10
8,530330115003,4,2021-03-10
8,530330116001,4,2021-03-10
8,530330116002,4,2021-03-10
8,530330116003,4,2021-03-10
8,530330116004,4,2021-03-10
8,530330116005,4,2021-03-10
8,530330116006,4,2021-03-10
8,530330117001,4,2021-03-10
8,530330117002,4,2021-03-10
8,530330117003,4,2021-03-10
8,530330117004,4,2021-03-10
8,530330118001,4,2021-03-10
8,530330118002,4,2021-03-10
8,530330118003,4,2021-03-10
8,530330118004,5,2021-03-10
8,530330118005,4,2021-03-10
8,530330118006,5,2021-03-10
8,530330119001,4,2021-03-10
8,530330119002,4,2021-03-10
8,530330119003,4,2021-03-10
8,530330119004,4,2021-03-10
8,530330119005,4,2021-03-10
8,530330120001,4,2021-03-10
8,530330120002,5,2021-03-10
8,530330120003,4,2021-03-10
8,530330121001,4,2021-03-10
8,530330121002,4,2021-03-10
8,530330201001,4,2021-03-10
8,530330201002,4,2021-03-10
8,530330201003,4,2021-03-10
8,530330202001,4,2021-03-10
8,530330202002,4,2021-03-10
8,530330202003,4,2021-03-10
8,530330202004,4,2021-03-10
8,530330202005,5,2021-03-10
8,530330203001,4,2021-03-10
8,530330203002,5,2021-03-10
8,530330203003,4,2021-03-10
8,530330203004,5,2021-03-10
8,530330203005,4,2021-03-10
8,530330204011,4,2021-03-10
8,530330204012,4,2021-03-10
8,530330204013,5,2021-03-10
8,530330204021,5,2021-03-10
8,530330204022,4,2021-03-10
8,530330204023,4,2021-03-10
8,530330204024,5,2021-03-10
8,530330204025,4,2021-03-10
8,530330205001,4,2021-03-10
8,530330205002,4,2021-03-10
8,530330205003,4,2021-03-10
8,530330205004,4,2021-03-10
8,530330205005,5,2021-03-10
8,530330205006,4,2021-03-10
8,530330206001,5,2021-03-10
8,530330206002,4,2021-03-10
8,530330206003,4,2021-03-10
8,530330206004,5,2021-03-10
8,530330207001,4,2021-03-10
8,530330207002,4,2021-03-10
8,530330207003,4,2021-03-10
8,530330208001,4,2021-03-10
8,530330208002,4,2021-03-10
8,530330208003,4,2021-03-10
8,530330208004,4,2021-03-10
8,530330209001,4,2021-03-10
8,530330209002,4,2021-03-10
8,530330209003,4,2021-03-10
8,530330210001,4,2021-03-10
8,530330210002,4,2021-03-10
8,530330210003,4,2021-03-10
8,530330210004,4,2021-03-10
8,530330210005,4,2021-03-10
8,530330211001,4,2021-03-10
8,530330211002,4,2021-03-10
8,530330211003,4,2021-03-10
8,530330213001,4,2021-03-10
8,530330213002,4,2021-03-10
8,530330213003,4,2021-03-10
8,530330214001,5,2021-03-10
8,530330214002,4,2021-03-10
8,530330214003,4,2021-03-10
8,530330215001,4,2021-03-10
8,530330215002,4,2021-03-10
8,530330215003,4,2021-03-10
8,530330215004,4,2021-03-10
8,530330216001,5,2021-03-10
8,530330216002,4,2021-03-10
8,530330216003,4,2021-03-10
8,530330216004,4,2021-03-10
8,530330217001,5,2021-03-10
8,530330217002,4,2021-03-10
8,530330217003,5,2021-03-10
8,530330217004,5,2021-03-10
8,530330217005,4,2021-03-10
8,530330218021,5,2021-03-10
8,530330218022,4,2021-03-10
8,530330218023,5,2021-03-10
8,530330218031,5,2021-03-10
8,530330218032,4,2021-03-10
8,530330218033,4,2021-03-10
8,530330218034,4,2021-03-10
8,530330218041,4,2021-03-10
8,530330218042,4,2021-03-10
8,530330218043,4,2021-03-10
8,530330219031,4,2021-03-10
8,530330219032,4,2021-03-10
8,530330219033,4,2021-03-10
8,530330219034,4,2021-03-10
8,530330219035,5,2021-03-10
8,530330219041,4,2021-03-10
8,530330219042,5,2021-03-10
8,530330219043,4,2021-03-10
8,530330219044,4,2021-03-10
8,530330219051,4,2021-03-10
8,530330219052,4,2021-03-10
8,530330219053,5,2021-03-10
8,530330219054,4,2021-03-10
8,530330219061,4,2021-03-10
8,530330219062,4,2021-03-10
8,530330219063,5,2021-03-10
8,530330220011,5,2021-03-10
8,530330220012,4,2021-03-10
8,530330220013,3,2021-03-10
8,530330220031,4,2021-03-10
8,530330220032,4,2021-03-10
8,530330220033,4,2021-03-10
8,530330220034,5,2021-03-10
8,530330220035,5,2021-03-10
8,530330220051,4,2021-03-10
8,530330220052,4,2021-03-10
8,530330220053,4,2021-03-10
8,530330220061,4,2021-03-10
8,530330220062,5,2021-03-10
8,530330220063,4,2021-03-10
8,530330221011,4,2021-03-10
8,530330221012,4,2021-03-10
8,530330221013,4,2021-03-10
8,530330221014,4,2021-03-10
8,530330221021,4,2021-03-10
8,530330221022,5,2021-03-10
8,530330221023,4,2021-03-10
8,530330221024,4,2021-03-10
8,530330222011,4,2021-03-10
8,530330222012,4,2021-03-10
8,530330222013,5,2021-03-10
8,530330222014,4,2021-03-10
8,530330222021,4,2021-03-10
8,530330222022,5,2021-03-10
8,530330222023,4,2021-03-10
8,530330222024,4,2021-03-10
8,530330222025,4,2021-03-10
8,530330222031,5,2021-03-10
8,530330222032,4,2021-03-10
8,530330222033,4,2021-03-10
8,530330223001,4,2021-03-10
8,530330223002,4,2021-03-10
8,530330224001,4,2021-03-10
8,530330224002,4,2021-03-10
8,530330224003,4,2021-03-10
8,530330224004,4,2021-03-10
8,530330224005,3,2021-03-10
8,530330224006,4,2021-03-10
8,530330225001,5,2021-03-10
8,530330225002,3,2021-03-10
8,530330225003,4,2021-03-10
8,530330225004,4,2021-03-10
8,530330225005,4,2021-03-10
8,530330226031,4,2021-03-10
8,530330226032,3,2021-03-10
8,530330226033,4,2021-03-10
8,530330226034,5,2021-03-10
8,530330226035,4,2021-03-10
8,530330226041,4,2021-03-10
8,530330226042,4,2021-03-10
8,530330226043,4,2021-03-10
8,530330226051,4,2021-03-10
8,530330226052,4,2021-03-10
8,530330226053,3,2021-03-10
8,530330226061,4,2021-03-10
8,530330226062,3,2021-03-10
8,530330226063,4,2021-03-10
8,530330226064,4,2021-03-10
8,530330227011,4,2021-03-10
8,530330227012,4,2021-03-10
8,530330227021,4,2021-03-10
8,530330227022,4,2021-03-10
8,530330227023,4,2021-03-10
8,530330227031,4,2021-03-10
8,530330227032,5,2021-03-10
8,530330228011,5,2021-03-10
8,530330228012,3,2021-03-10
8,530330228013,4,2021-03-10
8,530330228014,4,2021-03-10
8,530330228021,4,2021-03-10
8,530330228022,3,2021-03-10
8,530330228023,3,2021-03-10
8,530330228031,5,2021-03-10
8,530330228032,3,2021-03-10
8,530330228033,4,2021-03-10
8,530330229011,4,2021-03-10
8,530330229012,4,2021-03-10
8,530330229021,4,2021-03-10
8,530330229022,4,2021-03-10
8,530330229023,3,2021-03-10
8,530330229024,4,2021-03-10
8,530330229025,4,2021-03-10
8,530330230001,3,2021-03-10
8,530330230002,4,2021-03-10
8,530330230003,4,2021-03-10
8,530330230004,3,2021-03-10
8,530330231001,4,2021-03-10
8,530330231002,5,2021-03-10
8,530330231003,3,2021-03-10
8,530330232011,4,2021-03-10
8,530330232012,3,2021-03-10
8,530330232013,3,2021-03-10
8,530330232021,4,2021-03-10
8,530330232022,4,2021-03-10
8,530330232023,4,2021-03-10
8,530330233001,4,2021-03-10
8,530330233002,5,2021-03-10
8,530330233003,4,2021-03-10
8,530330233004,4,2021-03-10
8,530330234011,5,2021-03-10
8,530330234012,4,2021-03-10
8,530330234013,5,2021-03-10
8,530330234031,3,2021-03-10
8,530330234032,4,2021-03-10
8,530330234033,4,2021-03-10
8,530330234041,4,2021-03-10
8,530330234042,4,2021-03-10
8,530330235001,4,2021-03-10
8,530330235002,3,2021-03-10
8,530330235003,4,2021-03-10
8,530330236011,4,2021-03-10
8,530330236012,4,2021-03-10
8,530330236013,4,2021-03-10
8,530330236031,4,2021-03-10
8,530330236032,4,2021-03-10
8,530330236033,4,2021-03-10
8,530330236034,5,2021-03-10
8,530330236041,3,2021-03-10
8,530330236042,3,2021-03-10
8,530330236043,4,2021-03-10
8,530330236044,5,2021-03-10
8,530330237001,4,2021-03-10
8,530330237002,3,2021-03-10
8,530330237003,4,2021-03-10
8,530330238011,4,2021-03-10
8,530330238012,5,2021-03-10
8,530330238031,4,2021-03-10
8,530330238032,4,2021-03-10
8,530330238041,4,2021-03-10
8,530330238042,4,2021-03-10
8,530330238043,4,2021-03-10
8,530330239001,4,2021-03-10
8,530330239002,4,2021-03-10
8,530330239003,3,2021-03-10
8,530330239004,3,2021-03-10
8,530330240001,4,2021-03-10
8,530330240002,3,2021-03-10
8,530330240003,4,2021-03-10
8,530330240004,3,2021-03-10
8,530330241001,4,2021-03-10
8,530330241002,4,2021-03-10
8,530330241003,3,2021-03-10
8,530330241004,4,2021-03-10
8,530330242001,4,2021-03-10
8,530330242002,4,2021-03-10
8,530330243001,4,2021-03-10
8,530330243002,3,2021-03-10
8,530330243003,3,2021-03-10
8,530330243004,4,2021-03-10
8,530330243005,4,2021-03-10
8,530330244001,3,2021-03-10
8,530330244002,5,2021-03-10
8,530330245001,3,2021-03-10
8,530330245002,4,2021-03-10
8,530330245003,3,2021-03-10
8,530330246011,4,2021-03-10
8,530330246012,4,2021-03-10
8,530330246013,4,2021-03-10
8,530330246021,4,2021-03-10
8,530330246022,3,2021-03-10
8,530330246023,4,2021-03-10
8,530330247011,4,2021-03-10
8,530330247012,4,2021-03-10
8,530330247013,4,2021-03-10
8,530330247021,4,2021-03-10
8,530330247022,4,2021-03-10
8,530330247023,3,2021-03-10
8,530330247024,4,2021-03-10
8,530330247025,4,2021-03-10
8,530330248001,4,2021-03-10
8,530330248002,3,2021-03-10
8,530330248003,5,2021-03-10
8,530330249011,4,2021-03-10
8,530330249012,4,2021-03-10
8,530330249013,4,2021-03-10
8,530330249014,4,2021-03-10
8,530330249021,4,2021-03-10
8,530330249022,4,2021-03-10
8,530330249023,5,2021-03-10
8,530330249031,3,2021-03-10
8,530330249032,4,2021-03-10
8,530330249033,4,2021-03-10
8,530330249034,4,2021-03-10
8,530330250011,4,2021-03-10
8,530330250012,4,2021-03-10
8,530330250013,3,2021-03-10
8,530330250014,4,2021-03-10
8,530330250031,4,2021-03-10
8,530330250032,4,2021-03-10
8,530330250033,5,2021-03-10
8,530330250034,4,2021-03-10
8,530330250035,4,2021-03-10
8,530330250051,3,2021-03-10
8,530330250052,4,2021-03-10
8,530330250061,5,2021-03-10
8,530330250062,4,2021-03-10
8,530330250063,4,2021-03-10
8,530330251011,4,2021-03-10
8,530330251012,5,2021-03-10
8,530330251013,5,2021-03-10
8,530330251014,4,2021-03-10
8,530330251021,4,2021-03-10
8,530330251022,4,2021-03-10
8,530330251023,5,2021-03-10
8,530330251024,4,2021-03-10
8,530330252001,4,2021-03-10
8,530330252002,3,2021-03-10
8,530330252003,4,2021-03-10
8,530330252004,5,2021-03-10
8,530330252005,4,2021-03-10
8,530330253011,4,2021-03-10
8,530330253012,4,2021-03-10
8,530330253013,4,2021-03-10
8,530330253021,4,2021-03-10
8,530330253022,4,2021-03-10
8,530330253023,5,2021-03-10
8,530330254001,5,2021-03-10
8,530330254002,5,2021-03-10
8,530330254003,4,2021-03-10
8,530330254004,4,2021-03-10
8,530330255001,4,2021-03-10
8,530330255002,4,2021-03-10
8,530330255003,4,2021-03-10
8,530330256011,4,2021-03-10
8,530330256012,4,2021-03-10
8,530330256013,4,2021-03-10
8,530330256021,5,2021-03-10
8,530330256022,4,2021-03-10
8,530330256023,4,2021-03-10
8,530330257011,4,2021-03-10
8,530330257012,4,2021-03-10
8,530330257013,5,2021-03-10
8,530330257014,5,2021-03-10
8,530330257015,4,2021-03-10
8,530330257021,4,2021-03-10
8,530330257022,4,2021-03-10
8,530330257023,4,2021-03-10
8,530330258031,4,2021-03-10
8,530330258032,4,2021-03-10
8,530330258033,4,2021-03-10
8,530330258041,4,2021-03-10
8,530330258042,4,2021-03-10
8,530330258043,4,2021-03-10
8,530330258051,4,2021-03-10
8,530330258052,5,2021-03-10
8,530330258053,4,2021-03-10
8,530330258061,4,2021-03-10
8,530330258062,4,2021-03-10
8,530330258063,5,2021-03-10
8,530330260011,4,2021-03-10
8,530330260012,4,2021-03-10
8,530330260013,4,2021-03-10
8,530330260014,4,2021-03-10
8,530330260015,4,2021-03-10
8,530330260021,4,2021-03-10
8,530330260022,5,2021-03-10
8,530330260023,4,2021-03-10
8,530330260024,4,2021-03-10
8,530330261001,4,2021-03-10
8,530330261002,5,2021-03-10
