"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.1","530330024001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330024002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330024003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330025001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330025002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330026001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330026002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330026003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330026004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330027001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330027002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330027003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330027004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330028001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330028002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330028003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330028004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330029001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330029002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330029003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330030001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330030002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330030003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330030004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330031001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330031002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330031003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330031004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330031005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032006","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330032007","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330033001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330033002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330033003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330033004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330033005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330034001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330034002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330034003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330035001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330035002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330035003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330036001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330036002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330036003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330036004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330038001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330038002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330039001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330039002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330040001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330040002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330041006","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330042001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330042002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330042003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330042004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330042005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330043011","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330043012","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330043013","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330043021","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330043022","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330044001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330044002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330044003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330044004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330045001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330045002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330046001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330046002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330046003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330047001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330047002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330047003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330047004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330048001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330048002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330048003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330048004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330049001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330049002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330049003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330049004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330049005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330050001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330050002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330050003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330051001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330051002","3","Fri Mar 05 10:43:53 2021"
