bg_geo_id,model_id,score,date_obtained
530330120001,2,3,3/8/2021
530330120002,2,3,3/8/2021
530330120003,2,3,3/8/2021
530330121001,2,3,3/8/2021
530330121002,2,3,3/8/2021
530330201001,2,4,3/8/2021
530330201002,2,3,3/8/2021
530330201003,2,3,3/8/2021
530330202001,2,4,3/8/2021
530330202002,2,3,3/8/2021
530330202003,2,4,3/8/2021
530330202004,2,4,3/8/2021
530330202005,2,4,3/8/2021
530330203001,2,3,3/8/2021
530330203002,2,3,3/8/2021
530330203003,2,3,3/8/2021
530330203004,2,4,3/8/2021
530330203005,2,3,3/8/2021
530330204011,2,3,3/8/2021
530330204012,2,3,3/8/2021
530330204013,2,3,3/8/2021
530330204021,2,3,3/8/2021
530330204022,2,3,3/8/2021
530330204023,2,3,3/8/2021
530330204024,2,3,3/8/2021
530330204025,2,3,3/8/2021
530330205001,2,3,3/8/2021
530330205002,2,3,3/8/2021
530330205003,2,3,3/8/2021
530330205004,2,3,3/8/2021
530330205005,2,3,3/8/2021
530330205006,2,3,3/8/2021
530330206001,2,3,3/8/2021
530330206002,2,3,3/8/2021
530330206003,2,3,3/8/2021
530330206004,2,3,3/8/2021
530330207001,2,3,3/8/2021
530330207002,2,3,3/8/2021
530330207003,2,3,3/8/2021
530330208001,2,3,3/8/2021
530330208002,2,3,3/8/2021
530330208003,2,3,3/8/2021
530330208004,2,3,3/8/2021
530330209001,2,3,3/8/2021
530330209002,2,3,3/8/2021
530330209003,2,3,3/8/2021
530330210001,2,3,3/8/2021
530330210002,2,3,3/8/2021
530330210003,2,3,3/8/2021
530330210004,2,3,3/8/2021
530330210005,2,3,3/8/2021
530330211001,2,3,3/8/2021
530330211002,2,3,3/8/2021
530330211003,2,3,3/8/2021
530330213001,2,3,3/8/2021
530330213002,2,3,3/8/2021
530330213003,2,3,3/8/2021
530330214001,2,3,3/8/2021
530330214002,2,3,3/8/2021
530330214003,2,3,3/8/2021
530330215001,2,3,3/8/2021
530330215002,2,3,3/8/2021
530330215003,2,3,3/8/2021
530330215004,2,3,3/8/2021
530330216001,2,3,3/8/2021
530330216002,2,3,3/8/2021
530330216003,2,3,3/8/2021
530330216004,2,3,3/8/2021
530330217001,2,3,3/8/2021
530330217002,2,3,3/8/2021
530330217003,2,3,3/8/2021
530330217004,2,3,3/8/2021
530330217005,2,3,3/8/2021
530330218021,2,3,3/8/2021
530330218022,2,4,3/8/2021
530330218023,2,4,3/8/2021
530330218031,2,3,3/8/2021
530330218032,2,3,3/8/2021
530330218033,2,3,3/8/2021
530330218034,2,3,3/8/2021
530330218041,2,3,3/8/2021
530330218042,2,4,3/8/2021
530330218043,2,3,3/8/2021
530330219031,2,4,3/8/2021
530330219032,2,4,3/8/2021
530330219033,2,4,3/8/2021
530330219034,2,4,3/8/2021
530330219035,2,4,3/8/2021
530330219041,2,4,3/8/2021
530330219042,2,4,3/8/2021
530330219043,2,4,3/8/2021
530330219044,2,4,3/8/2021
530330219051,2,4,3/8/2021
530330219052,2,4,3/8/2021
530330219053,2,4,3/8/2021
530330219054,2,4,3/8/2021
530330219061,2,4,3/8/2021
530330219062,2,4,3/8/2021
530330219063,2,4,3/8/2021
530330220011,2,4,3/8/2021
530330220012,2,4,3/8/2021
530330220013,2,4,3/8/2021
530330220031,2,4,3/8/2021
530330220032,2,3,3/8/2021
530330220033,2,4,3/8/2021
530330220034,2,4,3/8/2021
530330220035,2,3,3/8/2021
530330220051,2,3,3/8/2021
530330220052,2,4,3/8/2021
530330220053,2,4,3/8/2021
530330220061,2,4,3/8/2021
530330220062,2,3,3/8/2021
530330220063,2,3,3/8/2021
530330221011,2,3,3/8/2021
530330221012,2,3,3/8/2021
530330221013,2,3,3/8/2021
530330221014,2,3,3/8/2021
530330221021,2,3,3/8/2021
530330221022,2,3,3/8/2021
530330221023,2,3,3/8/2021
530330221024,2,4,3/8/2021
530330222011,2,3,3/8/2021
530330222012,2,3,3/8/2021
530330222013,2,3,3/8/2021
530330222014,2,3,3/8/2021
530330222021,2,4,3/8/2021
530330222022,2,3,3/8/2021
530330222023,2,3,3/8/2021
530330222024,2,4,3/8/2021
530330222025,2,3,3/8/2021
530330222031,2,3,3/8/2021
530330222032,2,3,3/8/2021
530330222033,2,3,3/8/2021
530330223001,2,3,3/8/2021
530330223002,2,3,3/8/2021
530330224001,2,4,3/8/2021
530330224002,2,3,3/8/2021
530330224003,2,3,3/8/2021
530330224004,2,3,3/8/2021
530330224005,2,3,3/8/2021
530330224006,2,3,3/8/2021
530330225001,2,3,3/8/2021
530330225002,2,3,3/8/2021
530330225003,2,3,3/8/2021
530330225004,2,3,3/8/2021
530330225005,2,3,3/8/2021
530330226031,2,4,3/8/2021
530330226032,2,4,3/8/2021
530330226033,2,4,3/8/2021
530330226034,2,4,3/8/2021
530330226035,2,4,3/8/2021
530330226041,2,3,3/8/2021
530330226042,2,3,3/8/2021
530330226043,2,4,3/8/2021
530330226051,2,4,3/8/2021
530330226052,2,3,3/8/2021
530330226053,2,4,3/8/2021
530330226061,2,4,3/8/2021
530330226062,2,3,3/8/2021
530330226063,2,4,3/8/2021
530330226064,2,4,3/8/2021
530330227011,2,3,3/8/2021
530330227012,2,3,3/8/2021
530330227021,2,3,3/8/2021
530330227022,2,3,3/8/2021
530330227023,2,3,3/8/2021
530330227031,2,4,3/8/2021
530330227032,2,3,3/8/2021
530330228011,2,4,3/8/2021
530330228012,2,4,3/8/2021
530330228013,2,4,3/8/2021
530330228014,2,4,3/8/2021
530330228021,2,4,3/8/2021
530330228022,2,4,3/8/2021
530330228023,2,3,3/8/2021
530330228031,2,4,3/8/2021
530330228032,2,4,3/8/2021
530330228033,2,4,3/8/2021
530330229011,2,4,3/8/2021
530330229012,2,4,3/8/2021
530330229021,2,4,3/8/2021
530330229022,2,3,3/8/2021
530330229023,2,4,3/8/2021
530330229024,2,3,3/8/2021
530330229025,2,4,3/8/2021
530330230001,2,3,3/8/2021
530330230002,2,4,3/8/2021
530330230003,2,4,3/8/2021
530330230004,2,4,3/8/2021
530330231001,2,4,3/8/2021
530330231002,2,4,3/8/2021
530330231003,2,3,3/8/2021
530330232011,2,4,3/8/2021
530330232012,2,4,3/8/2021
530330232013,2,4,3/8/2021
530330232021,2,4,3/8/2021
530330232022,2,4,3/8/2021
530330232023,2,4,3/8/2021
530330233001,2,3,3/8/2021
530330233002,2,3,3/8/2021
530330233003,2,3,3/8/2021
530330233004,2,3,3/8/2021
530330234011,2,3,3/8/2021
530330234012,2,3,3/8/2021
530330234013,2,3,3/8/2021
530330234031,2,3,3/8/2021
530330234032,2,3,3/8/2021
530330234033,2,3,3/8/2021
530330234041,2,3,3/8/2021
530330234042,2,3,3/8/2021
530330235001,2,4,3/8/2021
530330235002,2,4,3/8/2021
530330235003,2,4,3/8/2021
530330236011,2,4,3/8/2021
530330236012,2,4,3/8/2021
530330236013,2,4,3/8/2021
530330236031,2,4,3/8/2021
530330236032,2,4,3/8/2021
530330236033,2,4,3/8/2021
530330236034,2,4,3/8/2021
530330236041,2,4,3/8/2021
530330236042,2,4,3/8/2021
530330236043,2,4,3/8/2021
530330236044,2,3,3/8/2021
530330237001,2,4,3/8/2021
530330237002,2,4,3/8/2021
530330237003,2,4,3/8/2021
530330238011,2,4,3/8/2021
530330238012,2,4,3/8/2021
530330238031,2,3,3/8/2021
530330238032,2,3,3/8/2021
530330238041,2,3,3/8/2021
530330238042,2,3,3/8/2021
530330238043,2,3,3/8/2021
530330239001,2,3,3/8/2021
530330239002,2,4,3/8/2021
530330239003,2,4,3/8/2021
530330239004,2,3,3/8/2021
530330240001,2,4,3/8/2021
530330240002,2,4,3/8/2021
530330240003,2,3,3/8/2021
530330240004,2,3,3/8/2021
530330241001,2,3,3/8/2021
530330241002,2,3,3/8/2021
530330241003,2,3,3/8/2021
530330241004,2,3,3/8/2021
530330242001,2,3,3/8/2021
530330242002,2,3,3/8/2021
530330243001,2,3,3/8/2021
530330243002,2,3,3/8/2021
530330243003,2,3,3/8/2021
530330243004,2,3,3/8/2021
530330243005,2,3,3/8/2021
530330244001,2,3,3/8/2021
530330244002,2,3,3/8/2021
530330245001,2,3,3/8/2021
530330245002,2,3,3/8/2021
530330245003,2,3,3/8/2021
530330246011,2,3,3/8/2021
530330246012,2,3,3/8/2021
530330246013,2,3,3/8/2021
530330246021,2,3,3/8/2021
530330246022,2,3,3/8/2021
530330246023,2,3,3/8/2021
530330247011,2,3,3/8/2021
530330247012,2,3,3/8/2021
530330247013,2,3,3/8/2021
530330247021,2,4,3/8/2021
530330247022,2,3,3/8/2021
530330247023,2,3,3/8/2021
530330247024,2,3,3/8/2021
530330247025,2,4,3/8/2021
530330248001,2,3,3/8/2021
530330248002,2,3,3/8/2021
530330248003,2,3,3/8/2021
530330249011,2,3,3/8/2021
530330249012,2,3,3/8/2021
530330249013,2,3,3/8/2021
530330249014,2,3,3/8/2021
530330249021,2,3,3/8/2021
530330249022,2,3,3/8/2021
530330249023,2,3,3/8/2021
530330249031,2,3,3/8/2021
530330249032,2,3,3/8/2021
530330249033,2,3,3/8/2021
530330249034,2,3,3/8/2021
530330250011,2,3,3/8/2021
530330250012,2,3,3/8/2021
530330250013,2,3,3/8/2021
530330250014,2,3,3/8/2021
530330250031,2,3,3/8/2021
530330250032,2,3,3/8/2021
530330250033,2,3,3/8/2021
530330250034,2,3,3/8/2021
530330250035,2,3,3/8/2021
530330250051,2,3,3/8/2021
530330250052,2,3,3/8/2021
530330250061,2,3,3/8/2021
530330250062,2,4,3/8/2021
530330250063,2,3,3/8/2021
530330251011,2,4,3/8/2021
530330251012,2,4,3/8/2021
530330251013,2,3,3/8/2021
530330251014,2,4,3/8/2021
530330251021,2,3,3/8/2021
530330251022,2,4,3/8/2021
530330251023,2,4,3/8/2021
530330251024,2,4,3/8/2021
530330252001,2,4,3/8/2021
530330252002,2,4,3/8/2021
530330252003,2,4,3/8/2021
530330252004,2,4,3/8/2021
530330252005,2,3,3/8/2021
530330253011,2,4,3/8/2021
530330253012,2,4,3/8/2021
530330253013,2,4,3/8/2021
530330253021,2,4,3/8/2021
530330253022,2,4,3/8/2021
530330253023,2,3,3/8/2021
530330254001,2,4,3/8/2021
530330254002,2,4,3/8/2021
530330254003,2,4,3/8/2021
530330254004,2,4,3/8/2021
530330255001,2,4,3/8/2021
530330255002,2,4,3/8/2021
530330255003,2,4,3/8/2021
530330256011,2,4,3/8/2021
530330256012,2,4,3/8/2021
530330256013,2,4,3/8/2021
530330256021,2,4,3/8/2021
530330256022,2,4,3/8/2021
530330256023,2,4,3/8/2021
530330257011,2,3,3/8/2021
530330257012,2,3,3/8/2021
530330257013,2,4,3/8/2021
530330257014,2,4,3/8/2021
530330257015,2,3,3/8/2021
530330257021,2,4,3/8/2021
530330257022,2,4,3/8/2021
530330257023,2,4,3/8/2021
530330258031,2,4,3/8/2021
530330258032,2,4,3/8/2021
530330258033,2,4,3/8/2021
530330258041,2,4,3/8/2021
530330258042,2,4,3/8/2021
530330258043,2,4,3/8/2021
530330258051,2,4,3/8/2021
530330258052,2,4,3/8/2021
530330258053,2,4,3/8/2021
530330258061,2,3,3/8/2021
530330258062,2,3,3/8/2021
530330258063,2,3,3/8/2021
530330260011,2,3,3/8/2021
530330260012,2,3,3/8/2021
530330260013,2,3,3/8/2021
530330260014,2,4,3/8/2021
530330260015,2,3,3/8/2021
530330260021,2,3,3/8/2021
530330260022,2,4,3/8/2021
530330260023,2,4,3/8/2021
530330260024,2,4,3/8/2021
530330261001,2,3,3/8/2021
530330261002,2,3,3/8/2021
530330261003,2,3,3/8/2021
530330261004,2,3,3/8/2021
530330261005,2,3,3/8/2021
530330262001,2,3,3/8/2021
530330262002,2,3,3/8/2021
530330262003,2,3,3/8/2021
530330262004,2,3,3/8/2021
530330263001,2,3,3/8/2021
530330263002,2,3,3/8/2021
530330264001,2,3,3/8/2021
530330264002,2,3,3/8/2021
530330264003,2,3,3/8/2021
530330264004,2,3,3/8/2021
530330264005,2,3,3/8/2021
530330265001,2,3,3/8/2021
530330265002,2,3,3/8/2021
530330265003,2,3,3/8/2021
530330266001,2,3,3/8/2021
530330266002,2,3,3/8/2021
530330267001,2,3,3/8/2021
530330267002,2,3,3/8/2021
530330267003,2,3,3/8/2021
530330267004,2,3,3/8/2021
530330268011,2,3,3/8/2021
530330268012,2,3,3/8/2021
530330268013,2,3,3/8/2021
530330268014,2,3,3/8/2021
530330268021,2,3,3/8/2021
530330268022,2,3,3/8/2021
530330268023,2,3,3/8/2021
530330268024,2,3,3/8/2021
530330270001,2,3,3/8/2021
530330270002,2,3,3/8/2021
530330270003,2,3,3/8/2021
530330271001,2,3,3/8/2021
530330271002,2,3,3/8/2021
